Domain,IP,Status
ssh04.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ssh04.sdcc.bnl.in,86.111.242.221,Active
ssh04.sdcc.bnl.us,103.224.182.238,Active
ssh04.sdcc.bnl.ru,45.130.41.107,Active
ssh1-ext.nsls2.bnl.gov,192.203.218.31,Active
ssh1-ext.nsls2.bnl.de,103.224.182.245,Active
ssh1-ext.nsls2.bnl.net,64.237.52.187,Active
ssh1-ext.nsls2.bnl.cn,170.33.12.185,Active
ssh1-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ssh1-ext.nsls2.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
ssh1-ext.nsls2.bnl.us,103.224.182.238,Active
ssh1-ext.nsls2.bnl.in,86.111.242.221,Active
ssh1-ext.nsls2.bnl.ru,45.130.41.107,Active
ssh2-ext.nsls2.bnl.gov,192.203.218.32,Active
ssh2-ext.nsls2.bnl.de,103.224.182.245,Active
ssh2-ext.nsls2.bnl.cn,170.33.12.185,Active
ssh2-ext.nsls2.bnl.net,64.237.52.187,Active
ssh2-ext.nsls2.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
ssh2-ext.nsls2.bnl.in,86.111.242.221,Active
ssh2-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ssh2-ext.nsls2.bnl.us,103.224.182.238,Active
ssh2-ext.nsls2.bnl.ru,45.130.41.107,Active
ssh3-ext.nsls2.bnl.de,103.224.182.245,Active
ssh3-ext.nsls2.bnl.gov,192.203.218.42,Active
ssh3-ext.nsls2.bnl.cn,170.33.12.185,Active
ssh3-ext.nsls2.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
ssh3-ext.nsls2.bnl.net,64.237.52.187,Active
ssh3-ext.nsls2.bnl.in,86.111.242.221,Active
ssh3-ext.nsls2.bnl.us,103.224.182.238,Active
ssh3-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ssh3-ext.nsls2.bnl.ru,45.130.41.107,Active
ssh4-ext.nsls2.bnl.gov,192.203.218.43,Active
ssh4-ext.nsls2.bnl.de,103.224.182.245,Active
ssh4-ext.nsls2.bnl.net,64.237.52.187,Active
ssh4-ext.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
ssh4-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ssh4-ext.nsls2.bnl.in,86.111.242.221,Active
ssh4-ext.nsls2.bnl.us,103.224.182.238,Active
ssh4-ext.nsls2.bnl.ru,45.130.41.107,Active
ssh4-ext.nsls2.bnl.cn,170.33.12.185,Active
ssp-firebug.bnl.de,103.224.182.245,Active
ssp-firebug.bnl.gov,130.199.72.146,Active
ssp-firebug.bnl.net,64.237.52.187,Active
ssp-firebug.bnl.cn,170.33.12.185,Active
ssp-firebug.bnl.in,86.111.242.221,Active
ssp-firebug.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ssp-firebug.bnl.us,103.224.182.238,Active
ssp-firebug.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
ssp-firebug.bnl.ru,45.130.41.107,Active
sssh.sdcc.bnl.gov,"198.125.209.10, 198.125.209.11, 198.125.209.24, 198.125.209.40",Active
staffgw00.sdcc.bnl.de,103.224.182.245,Active
staffgw00.sdcc.bnl.gov,198.125.209.18,Active
staffgw00.sdcc.bnl.net,64.237.52.187,Active
staffgw00.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
staffgw00.sdcc.bnl.in,86.111.242.221,Active
staffgw00.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
staffgw00.sdcc.bnl.us,103.224.182.238,Active
staffgw00.sdcc.bnl.ru,45.130.41.107,Active
staffgw00.sdcc.bnl.cn,170.33.12.185,Active
staffgw01.sdcc.bnl.de,103.224.182.245,Active
staffgw01.sdcc.bnl.gov,198.125.209.19,Active
staffgw01.sdcc.bnl.cn,170.33.12.185,Active
staffgw01.sdcc.bnl.net,64.237.52.187,Active
staffgw01.sdcc.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
staffgw01.sdcc.bnl.in,86.111.242.221,Active
staffgw01.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
staffgw01.sdcc.bnl.us,103.224.182.238,Active
staffgw01.sdcc.bnl.ru,45.130.41.107,Active
star.bnl.gov,130.199.3.23,Active
star.bnl.de,103.224.182.245,Active
star.bnl.net,64.237.52.187,Active
star.bnl.cn,170.33.12.185,Active
star.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
star.bnl.uk,"76.223.54.146, 13.248.169.48",Active
star.bnl.in,86.111.242.221,Active
star.bnl.ru,45.130.41.107,Active
star.bnl.us,103.224.182.238,Active
stargw-admin.starp.bnl.gov,"130.199.60.233, 130.199.60.234",Active
stargw-admin.starp.bnl.net,64.237.52.187,Active
stargw-admin.starp.bnl.de,103.224.182.245,Active
stargw-admin.starp.bnl.uk,"76.223.54.146, 13.248.169.48",Active
stargw-admin.starp.bnl.us,103.224.182.238,Active
stargw-admin.starp.bnl.in,86.111.242.221,Active
stargw-admin.starp.bnl.ru,45.130.41.107,Active
stargw-admin.starp.bnl.cn,170.33.12.185,Active
stargw-admin.starp.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
stargw-admin1.starp.bnl.de,103.224.182.245,Active
stargw-admin1.starp.bnl.gov,130.199.60.233,Active
stargw-admin1.starp.bnl.cn,170.33.12.185,Active
stargw-admin1.starp.bnl.net,64.237.52.187,Active
stargw-admin1.starp.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
stargw-admin1.starp.bnl.uk,"13.248.169.48, 76.223.54.146",Active
stargw-admin1.starp.bnl.in,86.111.242.221,Active
stargw-admin1.starp.bnl.us,103.224.182.238,Active
stargw-admin1.starp.bnl.ru,45.130.41.107,Active
stargw-admin2.starp.bnl.gov,130.199.60.234,Active
stargw-admin2.starp.bnl.de,103.224.182.245,Active
stargw-admin2.starp.bnl.net,64.237.52.187,Active
stargw-admin2.starp.bnl.cn,170.33.12.185,Active
stargw-admin2.starp.bnl.uk,"76.223.54.146, 13.248.169.48",Active
stargw-admin2.starp.bnl.us,103.224.182.238,Active
stargw-admin2.starp.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
stargw-admin2.starp.bnl.in,86.111.242.221,Active
stargw-admin2.starp.bnl.ru,45.130.41.107,Active
stargw.starp.bnl.de,103.224.182.245,Active
stargw.starp.bnl.gov,"130.199.60.84, 130.199.60.74, 130.199.60.76",Active
stargw.starp.bnl.cn,170.33.12.185,Active
stargw.starp.bnl.net,64.237.52.187,Active
stargw.starp.bnl.uk,"76.223.54.146, 13.248.169.48",Active
stargw.starp.bnl.in,86.111.242.221,Active
stargw.starp.bnl.us,103.224.182.238,Active
stargw.starp.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
stargw.starp.bnl.ru,45.130.41.107,Active
stargw1.starp.bnl.de,103.224.182.245,Active
stargw1.starp.bnl.net,64.237.52.187,Active
stargw1.starp.bnl.gov,130.199.60.84,Active
stargw1.starp.bnl.cn,170.33.12.185,Active
stargw1.starp.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
stargw1.starp.bnl.uk,"13.248.169.48, 76.223.54.146",Active
stargw1.starp.bnl.in,86.111.242.221,Active
stargw1.starp.bnl.us,103.224.182.238,Active
stargw1.starp.bnl.ru,45.130.41.107,Active
stargw2.starp.bnl.de,103.224.182.245,Active
stargw2.starp.bnl.gov,130.199.60.94,Active
stargw2.starp.bnl.net,64.237.52.187,Active
stargw2.starp.bnl.cn,170.33.12.185,Active
stargw2.starp.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
stargw2.starp.bnl.in,86.111.242.221,Active
stargw2.starp.bnl.uk,"76.223.54.146, 13.248.169.48",Active
stargw2.starp.bnl.us,103.224.182.238,Active
stargw2.starp.bnl.ru,45.130.41.107,Active
stargw3.starp.bnl.de,103.224.182.245,Active
stargw3.starp.bnl.gov,130.199.60.93,Active
stargw3.starp.bnl.net,64.237.52.187,Active
stargw3.starp.bnl.cn,170.33.12.185,Active
stargw3.starp.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
stargw3.starp.bnl.in,86.111.242.221,Active
stargw3.starp.bnl.uk,"76.223.54.146, 13.248.169.48",Active
stargw3.starp.bnl.us,103.224.182.238,Active
stargw3.starp.bnl.ru,45.130.41.107,Active
stargw4.starp.bnl.gov,130.199.60.74,Active
stargw4.starp.bnl.net,64.237.52.187,Active
stargw4.starp.bnl.de,103.224.182.245,Active
stargw4.starp.bnl.cn,170.33.12.185,Active
stargw4.starp.bnl.uk,"13.248.169.48, 76.223.54.146",Active
stargw4.starp.bnl.us,103.224.182.238,Active
stargw4.starp.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
stargw4.starp.bnl.in,86.111.242.221,Active
stargw4.starp.bnl.ru,45.130.41.107,Active
stargw5.starp.bnl.gov,130.199.60.76,Active
stargw5.starp.bnl.de,103.224.182.245,Active
stargw5.starp.bnl.net,64.237.52.187,Active
stargw5.starp.bnl.cn,170.33.12.185,Active
stargw5.starp.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
stargw5.starp.bnl.uk,"13.248.169.48, 76.223.54.146",Active
stargw5.starp.bnl.us,103.224.182.238,Active
stargw5.starp.bnl.in,86.111.242.221,Active
stargw5.starp.bnl.ru,45.130.41.107,Active
stashcache01.sdcc.bnl.de,103.224.182.245,Active
stashcache01.sdcc.bnl.gov,198.125.208.32,Active
stashcache01.sdcc.bnl.net,64.237.52.187,Active
stashcache01.sdcc.bnl.cn,170.33.12.185,Active
stashcache01.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
stashcache01.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
stashcache01.sdcc.bnl.us,103.224.182.238,Active
stashcache01.sdcc.bnl.in,86.111.242.221,Active
stashcache01.sdcc.bnl.ru,45.130.41.107,Active
status.nsls2.bnl.de,103.224.182.245,Active
status.nsls2.bnl.gov,130.199.3.23,Active
status.nsls2.bnl.net,64.237.52.187,Active
status.nsls2.bnl.cn,170.33.12.185,Active
status.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
status.nsls2.bnl.in,86.111.242.221,Active
status.nsls2.bnl.us,103.224.182.238,Active
status.nsls2.bnl.ru,45.130.41.107,Active
status.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
sts.bnl.gov,130.199.3.148,Active
sts.bnl.de,103.224.182.245,Active
sts.bnl.net,64.237.52.187,Active
sts.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
sts.bnl.in,86.111.242.221,Active
sts.bnl.uk,"13.248.169.48, 76.223.54.146",Active
sts.bnl.us,103.224.182.238,Active
sts.bnl.cn,170.33.12.185,Active
sts.bnl.ru,45.130.41.107,Active
support.bnl.gov,130.199.4.47,Active
support.bnl.de,103.224.182.245,Active
support.bnl.com,162.241.24.140,Active
support.bnl.net,64.237.52.187,Active
support.bnl.uk,"76.223.54.146, 13.248.169.48",Active
support.bnl.in,86.111.242.221,Active
support.bnl.us,103.224.182.238,Active
support.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
support.bnl.ru,45.130.41.107,Active
support.bnl.cn,170.33.12.185,Active
surveys.external.bnl.gov,130.199.3.23,Active
surveys.external.bnl.cn,170.33.12.185,Active
surveys.external.bnl.de,103.224.182.245,Active
surveys.external.bnl.net,64.237.52.187,Active
surveys.external.bnl.in,86.111.242.221,Active
surveys.external.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
surveys.external.bnl.uk,"13.248.169.48, 76.223.54.146",Active
surveys.external.bnl.us,103.224.182.238,Active
surveys.external.bnl.ru,45.130.41.107,Active
test.set.sdcc.bnl.gov,198.125.210.17,Active
test.set.sdcc.bnl.de,103.224.182.245,Active
test.set.sdcc.bnl.net,64.237.52.187,Active
test.set.sdcc.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
test.set.sdcc.bnl.in,86.111.242.221,Active
test.set.sdcc.bnl.cn,170.33.12.185,Active
test.set.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
test.set.sdcc.bnl.us,103.224.182.238,Active
test.set.sdcc.bnl.ru,45.130.41.107,Active
theodore.inst.bnl.de,103.224.182.245,Active
theodore.inst.bnl.gov,130.199.32.131,Active
theodore.inst.bnl.net,64.237.52.187,Active
theodore.inst.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
theodore.inst.bnl.in,86.111.242.221,Active
theodore.inst.bnl.uk,"76.223.54.146, 13.248.169.48",Active
theodore.inst.bnl.us,103.224.182.238,Active
theodore.inst.bnl.cn,170.33.12.185,Active
theodore.inst.bnl.ru,45.130.41.107,Active
thm3.chm.bnl.de,103.224.182.245,Active
thm3.chm.bnl.gov,130.199.226.129,Active
thm3.chm.bnl.cn,170.33.12.185,Active
thm3.chm.bnl.net,64.237.52.187,Active
thm3.chm.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
thm3.chm.bnl.uk,"76.223.54.146, 13.248.169.48",Active
thm3.chm.bnl.in,86.111.242.221,Active
thm3.chm.bnl.ru,45.130.41.107,Active
thm3.chm.bnl.us,103.224.182.238,Active
thy.phy.bnl.de,103.224.182.245,Active
thy.phy.bnl.gov,130.199.22.85,Active
thy.phy.bnl.cn,170.33.12.185,Active
thy.phy.bnl.net,64.237.52.187,Active
thy.phy.bnl.in,86.111.242.221,Active
thy.phy.bnl.us,103.224.182.238,Active
thy.phy.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
thy.phy.bnl.ru,45.130.41.107,Active
thy.phy.bnl.uk,"13.248.169.48, 76.223.54.146",Active
tiled-ext.nsls2.bnl.gov,130.199.180.70,Active
tiled-ext.nsls2.bnl.de,103.224.182.245,Active
tiled-ext.nsls2.bnl.net,64.237.52.187,Active
tiled-ext.nsls2.bnl.cn,170.33.12.185,Active
tiled-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
tiled-ext.nsls2.bnl.in,86.111.242.221,Active
tiled-ext.nsls2.bnl.us,103.224.182.238,Active
tiled-ext.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
tiled-ext.nsls2.bnl.ru,45.130.41.107,Active
tiled-lb1-ext.nsls2.bnl.net,64.237.52.187,Active
tiled-lb1-ext.nsls2.bnl.gov,198.125.209.56,Active
tiled-lb1-ext.nsls2.bnl.de,103.224.182.245,Active
tiled-lb1-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
tiled-lb1-ext.nsls2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
tiled-lb1-ext.nsls2.bnl.in,86.111.242.221,Active
tiled-lb1-ext.nsls2.bnl.us,103.224.182.238,Active
tiled-lb1-ext.nsls2.bnl.cn,170.33.12.185,Active
tiled-lb1-ext.nsls2.bnl.ru,45.130.41.107,Active
tiled-lb2-ext.nsls2.bnl.de,103.224.182.245,Active
tiled-lb2-ext.nsls2.bnl.gov,198.125.209.57,Active
tiled-lb2-ext.nsls2.bnl.net,64.237.52.187,Active
tiled-lb2-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
tiled-lb2-ext.nsls2.bnl.us,103.224.182.238,Active
tiled-lb2-ext.nsls2.bnl.in,86.111.242.221,Active
tiled-lb2-ext.nsls2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
tiled-lb2-ext.nsls2.bnl.cn,170.33.12.185,Active
tiled-lb2-ext.nsls2.bnl.ru,45.130.41.107,Active
tiled.nsls2.bnl.de,103.224.182.245,Active
tiled.nsls2.bnl.gov,"192.203.218.28, 192.203.218.41",Active
tiled.nsls2.bnl.cn,170.33.12.185,Active
tiled.nsls2.bnl.net,64.237.52.187,Active
tiled.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
tiled.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
tiled.nsls2.bnl.in,86.111.242.221,Active
tiled.nsls2.bnl.us,103.224.182.238,Active
tiled.nsls2.bnl.ru,45.130.41.107,Active
training.bnl.de,103.224.182.245,Active
training.bnl.net,64.237.52.187,Active
training.bnl.gov,"34.236.206.116, 13.219.6.124, 23.22.144.44, 98.83.235.92, 54.160.71.8, 54.86.210.79",Active
training.bnl.in,86.111.242.221,Active
training.bnl.uk,"76.223.54.146, 13.248.169.48",Active
training.bnl.us,103.224.182.238,Active
training.bnl.cn,170.33.12.185,Active
training.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
training.bnl.ru,45.130.41.107,Active
travelform.bnl.de,103.224.182.245,Active
travelform.bnl.gov,"98.83.235.92, 23.22.144.44, 13.219.6.124, 34.236.206.116, 54.86.210.79, 54.160.71.8",Active
travelform.bnl.net,64.237.52.187,Active
travelform.bnl.in,86.111.242.221,Active
travelform.bnl.uk,"76.223.54.146, 13.248.169.48",Active
travelform.bnl.us,103.224.182.238,Active
travelform.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
travelform.bnl.ru,45.130.41.107,Active
travelform.bnl.cn,170.33.12.185,Active
try.nsls2.bnl.de,103.224.182.245,Active
try.nsls2.bnl.gov,"192.203.218.39, 192.203.218.23",Active
try.nsls2.bnl.cn,170.33.12.185,Active
try.nsls2.bnl.net,64.237.52.187,Active
try.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
try.nsls2.bnl.in,86.111.242.221,Active
try.nsls2.bnl.us,103.224.182.238,Active
try.nsls2.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
try.nsls2.bnl.ru,45.130.41.107,Active
useraccount.sdcc.bnl.de,103.224.182.245,Active
useraccount.sdcc.bnl.gov,198.125.209.38,Active
useraccount.sdcc.bnl.net,64.237.52.187,Active
useraccount.sdcc.bnl.in,86.111.242.221,Active
useraccount.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
useraccount.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
useraccount.sdcc.bnl.us,103.224.182.238,Active
useraccount.sdcc.bnl.cn,170.33.12.185,Active
useraccount.sdcc.bnl.ru,45.130.41.107,Active
varp.s192-153.sdcc.bnl.de,103.224.182.245,Active
varp.s192-153.sdcc.bnl.gov,192.153.161.1,Active
varp.s192-153.sdcc.bnl.cn,170.33.12.185,Active
varp.s192-153.sdcc.bnl.net,64.237.52.187,Active
varp.s192-153.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
varp.s192-153.sdcc.bnl.in,86.111.242.221,Active
varp.s192-153.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
varp.s192-153.sdcc.bnl.us,103.224.182.238,Active
varp.s192-153.sdcc.bnl.ru,45.130.41.107,Active
varp.sci-dmz.s192-33.sdcc.bnl.gov,192.33.128.24,Active
varp.sci-dmz.s192-33.sdcc.bnl.de,103.224.182.245,Active
varp.sci-dmz.s192-33.sdcc.bnl.cn,170.33.12.185,Active
varp.sci-dmz.s192-33.sdcc.bnl.net,64.237.52.187,Active
varp.sci-dmz.s192-33.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
varp.sci-dmz.s192-33.sdcc.bnl.in,86.111.242.221,Active
varp.sci-dmz.s192-33.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
varp.sci-dmz.s192-33.sdcc.bnl.us,103.224.182.238,Active
varp.sci-dmz.s192-33.sdcc.bnl.ru,45.130.41.107,Active
varp.sci-dmz.s208-0.sdcc.bnl.gov,198.125.208.1,Active
varp.sci-dmz.s208-0.sdcc.bnl.de,103.224.182.245,Active
varp.sci-dmz.s208-0.sdcc.bnl.net,64.237.52.187,Active
varp.sci-dmz.s208-0.sdcc.bnl.cn,170.33.12.185,Active
varp.sci-dmz.s208-0.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
varp.sci-dmz.s208-0.sdcc.bnl.in,86.111.242.221,Active
varp.sci-dmz.s208-0.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
varp.sci-dmz.s208-0.sdcc.bnl.us,103.224.182.238,Active
varp.sci-dmz.s208-0.sdcc.bnl.ru,45.130.41.107,Active
varp.sci-dmz.s210-0.bnl.gov,198.125.210.1,Active
varp.sci-dmz.s210-0.bnl.de,103.224.182.245,Active
varp.sci-dmz.s210-0.bnl.cn,170.33.12.185,Active
varp.sci-dmz.s210-0.bnl.in,86.111.242.221,Active
varp.sci-dmz.s210-0.bnl.net,64.237.52.187,Active
varp.sci-dmz.s210-0.bnl.uk,"13.248.169.48, 76.223.54.146",Active
varp.sci-dmz.s210-0.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
varp.sci-dmz.s210-0.bnl.us,103.224.182.238,Active
varp.sci-dmz.s210-0.bnl.ru,45.130.41.107,Active
vault.sdcc.bnl.gov,198.125.208.10,Active
vault.sdcc.bnl.de,103.224.182.245,Active
vault.sdcc.bnl.net,64.237.52.187,Active
vault.sdcc.bnl.cn,170.33.12.185,Active
vault.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
vault.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
vault.sdcc.bnl.in,86.111.242.221,Active
vault.sdcc.bnl.us,103.224.182.238,Active
vault.sdcc.bnl.ru,45.130.41.107,Active
vdi-bind-ext.nsls2.bnl.gov,"192.203.218.37, 192.203.218.38",Active
vdi-bind-ext.nsls2.bnl.de,103.224.182.245,Active
vdi-bind-ext.nsls2.bnl.net,64.237.52.187,Active
vdi-bind-ext.nsls2.bnl.cn,170.33.12.185,Active
vdi-bind-ext.nsls2.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
vdi-bind-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
vdi-bind-ext.nsls2.bnl.in,86.111.242.221,Active
vdi-bind-ext.nsls2.bnl.us,103.224.182.238,Active
vdi-bind-ext.nsls2.bnl.ru,45.130.41.107,Active
vdi-gw1-ext.nsls2.bnl.gov,198.125.209.47,Active
vdi-gw2-ext.nsls2.bnl.gov,198.125.209.48,Active
vdi-gw2-ext.nsls2.bnl.de,103.224.182.245,Active
vdi-gw2-ext.nsls2.bnl.net,64.237.52.187,Active
vdi-gw2-ext.nsls2.bnl.cn,170.33.12.185,Active
vdi-gw2-ext.nsls2.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
vdi-gw2-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
vdi-gw2-ext.nsls2.bnl.in,86.111.242.221,Active
vdi-gw2-ext.nsls2.bnl.us,103.224.182.238,Active
vdi-gw2-ext.nsls2.bnl.ru,45.130.41.107,Active
vdi.nsls2.bnl.gov,"192.203.218.37, 192.203.218.38",Active
vdi.nsls2.bnl.de,103.224.182.245,Active
vdi.nsls2.bnl.cn,170.33.12.185,Active
vdi.nsls2.bnl.net,64.237.52.187,Active
vdi.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
vdi.nsls2.bnl.in,86.111.242.221,Active
vdi.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
vdi.nsls2.bnl.us,103.224.182.238,Active
vdi.nsls2.bnl.ru,45.130.41.107,Active
vdi1-ext.nsls2.bnl.gov,192.203.218.34,Active
vdi1-ext.nsls2.bnl.net,64.237.52.187,Active
vdi1-ext.nsls2.bnl.de,103.224.182.245,Active
vdi1-ext.nsls2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
vdi1-ext.nsls2.bnl.cn,170.33.12.185,Active
vdi1-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
vdi1-ext.nsls2.bnl.us,103.224.182.238,Active
vdi1-ext.nsls2.bnl.in,86.111.242.221,Active
vdi1-ext.nsls2.bnl.ru,45.130.41.107,Active
vdi2-ext.nsls2.bnl.gov,192.203.218.35,Active
vdi2-ext.nsls2.bnl.net,64.237.52.187,Active
vdi2-ext.nsls2.bnl.cn,170.33.12.185,Active
vdi2-ext.nsls2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
vdi2-ext.nsls2.bnl.uk,"76.223.54.146, 13.248.169.48",Active
vdi2-ext.nsls2.bnl.in,86.111.242.221,Active
vdi2-ext.nsls2.bnl.us,103.224.182.238,Active
vdi2-ext.nsls2.bnl.ru,45.130.41.107,Active
vdi2-ext.nsls2.bnl.de,103.224.182.245,Active
vdi3-ext.nsls2.bnl.gov,192.203.218.36,Active
vdi3-ext.nsls2.bnl.de,103.224.182.245,Active
vdi3-ext.nsls2.bnl.net,64.237.52.187,Active
vdi3-ext.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
vdi3-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
vdi3-ext.nsls2.bnl.cn,170.33.12.185,Active
vdi3-ext.nsls2.bnl.us,103.224.182.238,Active
vdi3-ext.nsls2.bnl.in,86.111.242.221,Active
vdi3-ext.nsls2.bnl.ru,45.130.41.107,Active
vpngateway.standby.bnl.gov,130.199.3.72,Active
vpngateway.standby.bnl.de,103.224.182.245,Active
vpngateway.standby.bnl.net,64.237.52.187,Active
vpngateway.standby.bnl.cn,170.33.12.185,Active
vpngateway.standby.bnl.uk,"13.248.169.48, 76.223.54.146",Active
vpngateway.standby.bnl.in,86.111.242.221,Active
vpngateway.standby.bnl.us,103.224.182.238,Active
vpngateway.standby.bnl.ru,45.130.41.107,Active
vpngateway.standby.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
wad-159188.c-ad.bnl.gov,130.199.106.56,Active
wad-159188.c-ad.bnl.de,103.224.182.245,Active
wad-159188.c-ad.bnl.net,64.237.52.187,Active
wad-159188.c-ad.bnl.cn,170.33.12.185,Active
wad-159188.c-ad.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
wad-159188.c-ad.bnl.uk,"76.223.54.146, 13.248.169.48",Active
wad-159188.c-ad.bnl.us,103.224.182.238,Active
wad-159188.c-ad.bnl.in,86.111.242.221,Active
wad-159188.c-ad.bnl.ru,45.130.41.107,Active
wastelog.em.bnl.de,103.224.182.245,Active
wastelog.em.bnl.gov,130.199.119.37,Active
wastelog.em.bnl.net,64.237.52.187,Active
wastelog.em.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
wastelog.em.bnl.uk,"76.223.54.146, 13.248.169.48",Active
wastelog.em.bnl.us,103.224.182.238,Active
wastelog.em.bnl.in,86.111.242.221,Active
wastelog.em.bnl.cn,170.33.12.185,Active
wastelog.em.bnl.ru,45.130.41.107,Active
web.racf.bnl.de,103.224.182.245,Active
web.racf.bnl.gov,198.125.209.12,Active
web.racf.bnl.cn,170.33.12.185,Active
web.racf.bnl.net,64.237.52.187,Active
web.racf.bnl.uk,"76.223.54.146, 13.248.169.48",Active
web.racf.bnl.in,86.111.242.221,Active
web.racf.bnl.us,103.224.182.238,Active
web.racf.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
web.racf.bnl.ru,45.130.41.107,Active
webmail.rhic.bnl.gov,198.125.209.12,Active
webmail.rhic.bnl.de,103.224.182.245,Active
webmail.rhic.bnl.net,64.237.52.187,Active
